"ID_Plant","AreaPlant","AGB0","YearLogged","AreaTot","AreaLogged","code_parcOLD"
"GRI023s1",78.2688766114181,333.91228165,1999,300.02631,170,"GRI023"
"GRI023s2",78.2688766114181,333.91228165,1999,300.02631,170,"GRI023"
"GRI024s1",85.6353591160221,351.9208954,1999,311.49975,93,"GRI024"
"GRI025s1",91.1602209944751,341.43512515,2001,169.05286,99,"GRI025"
"GRI026s1",87.4769797421731,320.067894,2001,183.19565,95,"GRI026"
"HKO048s1",137.20073664825,336.1193725,2010,293.71897,149,"HKO048"
"HKO051s1",80.5709023941068,347.0278569,2011,311.61834,175,"HKO051"
"HKO051s2",80.5709023941068,347.0278569,2011,311.61834,175,"HKO051"
"HKO053s1",118.78453038674,345.9808271,2011,266.90365,129,"HKO053"
"HKO055s1",115.101289134438,345.906529,2011,231.84763,125,"HKO055"
"HKO065s1",122.007366482505,366.22803135,2014,358.69964,265,"HKO065"
"HKO065s2",122.007366482505,366.22803135,2014,358.69964,265,"HKO065"
"HKO067s1",89.7790055248619,336.85232785,2012,304.80585,195,"HKO067"
"HKO067s2",89.7790055248619,336.85232785,2012,304.80585,195,"HKO067"
"HKO068s1",109.116022099448,328.75269298,2012,392.49097,237,"HKO068"
"HKO068s2",109.116022099448,328.75269298,2012,392.49097,237,"HKO068"
"HKO069s1",94.0454266421117,352.22620554,2015,454.90783,306.4,"HKO069"
"HKO069s2",94.0454266421117,352.22620554,2015,454.90783,306.4,"HKO069"
"HKO069s3",94.0454266421117,352.22620554,2015,454.90783,306.4,"HKO069"
"HKO070s1",95.3038674033149,346.185918075,2015,306.19474,207,"HKO070"
"HKO070s2",95.3038674033149,346.185918075,2015,306.19474,207,"HKO070"
"HKO071s1",103.130755064457,368.420583333333,2015,325.54855,224,"HKO071"
"HKO071s2",103.130755064457,368.420583333333,2015,325.54855,224,"HKO071"
"HKO072s1",88.8581952117864,342.9757482,2015,300.19753,193,"HKO072"
"HKO072s2",88.8581952117864,342.9757482,2015,300.19753,193,"HKO072"
"HKO073s1",143.646408839779,363.432698766667,2015,294.30667,156,"HKO073"
"HKO087s1",91.1602209944751,338.2361733,2016,277.47022,99,"HKO087"
"HKO088s1",93.9226519337017,353.443978233333,2016,281.45187,102,"HKO088"
"HKO090s1",81.9521178637201,318.35015635,2015,341.42855,178,"HKO090"
"HKO090s2",81.9521178637201,318.35015635,2015,341.42855,178,"HKO090"
"HKO091s1",76.8876611418048,359.94375775,2015,267.1222,167,"HKO091"
"HKO091s2",76.8876611418048,359.94375775,2015,267.1222,167,"HKO091"
"HKO092s1",76.427255985267,348.88274815,2015,313.62901,166,"HKO092"
"HKO092s2",76.427255985267,348.88274815,2015,313.62901,166,"HKO092"
"HKO094s1",104.51197053407,358.07627065,2016,304.50077,227,"HKO094"
"HKO094s2",104.51197053407,358.07627065,2016,304.50077,227,"HKO094"
"KAP031s1",89.3186003683241,336.69943528,2013,451.4647,194,"KAP031"
"KAP031s2",89.3186003683241,336.69943528,2013,451.4647,194,"KAP031"
"KAP032s1",88.3977900552486,354.985802825,2013,319.39893,192,"KAP032"
"KAP032s2",88.3977900552486,354.985802825,2013,319.39893,192,"KAP032"
"KAP033s1",81.4917127071823,344.2169497,2012,302.28587,177,"KAP033"
"KAP033s2",81.4917127071823,344.2169497,2012,302.28587,177,"KAP033"
"KAP036s1",86.2492326580724,345.76949274,2012,487.58253,281,"KAP036"
"KAP036s2",86.2492326580724,345.76949274,2012,487.58253,281,"KAP036"
"KAP036s3",86.2492326580724,345.76949274,2012,487.58253,281,"KAP036"
"MAG012s1",110.497237569061,274.98491385,1999,184.74864,120,"MAG012"
"MAG018s1",92.0810313075506,296.0101978,1999,172.48488,100,"MAG018"
"MAG028s1",91.1602209944751,275.1611331,1980,197.8186,99,"MAG028"
"MAG029s1",87.9373848987109,280.25021335,1980,191.4312,95.5,"MAG029"
"MAG030s1",106.813996316759,283.4642169,1980,231.99456,116,"MAG030"
"MAG033s1",138.121546961326,299.269203,2000,215.83218,150,"MAG033"
"MAG036s1",87.4769797421731,308.469626,2000,130.48464,95,"MAG036"
"MAG038s1",75.5064456721915,308.123938,2005,138.58319,82,"MAG038"
"MAG039s1",92.0810313075506,303.54336035,2004,184.08806,100,"MAG039"
"MAG040s1",90.2394106813996,304.92482485,2005,170.19291,98,"MAG040"
"MAI001s1",110.036832412523,311.43820538,1988,478.49767,239,"MAI001"
"MAI001s2",110.036832412523,311.43820538,1988,478.49767,239,"MAI001"
"MAI002s1",80.5709023941068,287.5946458,1988,349.88545,175,"MAI002"
"MAI002s2",80.5709023941068,287.5946458,1988,349.88545,175,"MAI002"
"MAI003s1",105.202578268877,290.21913215,1988,457.33434,228.5,"MAI003"
"MAI003s2",105.202578268877,290.21913215,1988,457.33434,228.5,"MAI003"
"MAI004s1",116.482504604052,289.1786025,1988,253.03126,126.5,"MAI004"
"MAI005s1",113.489871086556,310.25154788,1989,493.08987,246.5,"MAI005"
"MAI005s2",113.489871086556,310.25154788,1989,493.08987,246.5,"MAI005"
"MAI006s1",89.0883977900553,298.20516474,1990,386.92393,193.5,"MAI006"
"MAI006s2",89.0883977900553,298.20516474,1990,386.92393,193.5,"MAI006"
"MAI007s1",86.5561694290976,310.8530268,1989,376.184,188,"MAI007"
"MAI007s2",86.5561694290976,310.8530268,1989,376.184,188,"MAI007"
"MAI010s1",79.4198895027624,307.370157333333,1990,344.52894,172.5,"MAI010"
"MAI010s2",79.4198895027624,307.370157333333,1990,344.52894,172.5,"MAI010"
"MAI011s1",99.6777163904236,308.251035275,1994,433.05847,216.5,"MAI011"
"MAI011s2",99.6777163904236,308.251035275,1994,433.05847,216.5,"MAI011"
"MAI013s1",60.036832412523,308.71945606,2017,464.64951,65.2,"MAI013"
"MAM003s1",87.707182320442,254.204114175,1993,380.73636,190.5,"MAM003"
"MAM003s2",87.707182320442,254.204114175,1993,380.73636,190.5,"MAM003"
"MAM004s1",142.265193370166,259.68984635,1994,309.16598,154.5,"MAM004"
"MAM005s1",94.6132596685083,249.994456066667,1994,410.65929,205.5,"MAM005"
"MAM005s2",94.6132596685083,249.994456066667,1994,410.65929,205.5,"MAM005"
"MAM007s1",101.058931860037,261.07371965,1994,439.30504,219.5,"MAM007"
"MAM007s2",101.058931860037,261.07371965,1994,439.30504,219.5,"MAM007"
"MAM009s1",87.9373848987109,282.10337154,1994,382.17049,191,"MAM009"
"MAM009s2",87.9373848987109,282.10337154,1994,382.17049,191,"MAM009"
"MAM011s1",107.274401473296,311.712593466667,1994,466.44571,233,"MAM011"
"MAM011s2",107.274401473296,311.712593466667,1994,466.44571,233,"MAM011"
"MAN058s1",116.942909760589,351.7373978,2014,293.6659,254,"MAN058"
"MAN058s2",116.942909760589,351.7373978,2014,293.6659,254,"MAN058"
"MAN059s1",93.0018416206262,336.320901433333,2012,303.74585,202,"MAN059"
"MAN059s2",93.0018416206262,336.320901433333,2012,303.74585,202,"MAN059"
"MAN060s1",97.6058931860037,334.122965,2015,412.54182,212,"MAN060"
"MAN060s2",97.6058931860037,334.122965,2015,412.54182,212,"MAN060"
"MAN061s1",84.4076120319214,341.19468786,2015,484.87835,275,"MAN061"
"MAN061s2",84.4076120319214,341.19468786,2015,484.87835,275,"MAN061"
"MAN061s3",84.4076120319214,341.19468786,2015,484.87835,275,"MAN061"
"MAN062s1",99.1405770411295,327.209104333333,2014,383.50337,323,"MAN062"
"MAN062s2",99.1405770411295,327.209104333333,2014,383.50337,323,"MAN062"
"MAN062s3",99.1405770411295,327.209104333333,2014,383.50337,323,"MAN062"
"MAN063s1",100.36832412523,339.8584754,2014,474.43472,327,"MAN063"
"MAN063s2",100.36832412523,339.8584754,2014,474.43472,327,"MAN063"
"MAN063s3",100.36832412523,339.8584754,2014,474.43472,327,"MAN063"
"MAR010s1",70.902394106814,300.6302673,1990,153.78831,77,"MAR010"
"MAR013s1",117.863720073665,311.511671,1987,255.73835,128,"MAR013"
"MAR014s1",87.0165745856354,358.8616943,1987,188.69033,94.5,"MAR014"
"MAR015s1",97.6058931860037,328.256859533333,1987,211.85874,106,"MAR015"
"MAR016s1",119.705340699816,337.4183512,1996,192.95106,130,"MAR016"
"MAR017s1",93.4622467771639,312.453371333333,1986,202.52233,101.5,"MAR017"
"MAR018s1",61.6942909760589,355.67974215,1986,134.40329,67,"MAR018"
"MAR019s1",90.2394106813996,341.037976014286,1990,196.399,98,"MAR019"
"MAR020s1",99.9079189686924,346.203685133333,1989,216.67587,108.5,"MAR020"
"MAR021s1",72.2836095764273,358.0342153,1989,157.3126,78.5,"MAR021"
"MAR022s1",75.5064456721915,330.6003127,2002,145.21877,82,"MAR022"
"MAR023s1",100.36832412523,322.018152466667,2002,251.99195,109,"MAR023"
"MAR024s1",69.9815837937385,331.7397287,2001,97.88998,76,"MAR024"
"MAR025s1",121.546961325967,307.8272948,2001,192.01366,132,"MAR025"
"MAR026s1",64.9171270718232,330.19277385,1987,140.62344,70.5,"MAR026"
"MAR027s1",105.893186003683,334.363066,1987,230.09206,115,"MAR027"
"MAR028s1",89.7790055248619,326.5840152,1987,194.8377,97.5,"MAR028"
"MAR029s1",93.0018416206262,322.2686703,1997,186.67485,101,"MAR029"
"MAR030s1",81.9521178637201,327.427797,1993,177.64292,89,"MAR030"
"MAR031s1",78.7292817679558,319.3345657,1993,171.49224,85.5,"MAR031"
"MAR032s1",77.3480662983425,305.2497353,1992,167.70784,84,"MAR032"
"MAR034s1",116.942909760589,311.9128609,1987,254.42415,127,"MAR034"
"MAR038s1",89.7790055248619,303.694135,1993,194.89591,97.5,"MAR038"
"MAR039s1",124.309392265193,345.72883535,1997,213.76506,135,"MAR039"
"MAR041s1",115.101289134438,333.948508766667,1997,240.8892,125,"MAR041"
"MAR047s1",116.942909760589,340.280768866667,2000,192.81563,127,"MAR047"
"MAR049s1",97.6058931860037,342.8344408,2001,240.73087,106,"MAR049"
"MAR050s1",109.576427255985,336.2794163,2002,193.03204,119,"MAR050"
"MAR051s1",82.8729281767956,310.2675987,2002,167.41147,90,"MAR051"
"MAR057s1",115.101289134438,308.7971998,1998,197.09853,125,"MAR057"
"MAR059s1",97.6058931860037,298.7097843,2009,183.32025,106,"MAR059"
"MAR061s1",104.972375690608,310.67377935,2007,161.68086,114,"MAR061"
"MAR064s1",105.893186003683,319.90796555,2003,177.20709,115,"MAR064"
"MAR065s1",101.289134438306,348.116104,2002,146.96025,110,"MAR065"
"MAR066s1",113.259668508287,337.389959966667,2001,190.93491,123,"MAR066"
"MAR072s1",95.7642725598527,297.8814468,2005,179.17993,104,"MAR072"
"MAR080s1",133.517495395948,343.19235285,2003,188.68647,145,"MAR080"
"MAR085s1",124.309392265193,312.57837915,2003,207.84088,135,"MAR085"
"MAR086s1",64.4567219152855,338.854265,2005,107.60909,70,"MAR086"
"MAR087s1",141.804788213628,375.38339185,2005,222.23733,154,"MAR087"
"MAW746s1",75.5064456721915,341.37612,2016,267.18927,164,"MAW746"
"MAW746s2",75.5064456721915,341.37612,2016,267.18927,164,"MAW746"
"MAW748s1",60.7734806629834,333.0887075,2015,82.32129,66,"MAW748"
"MAW750s1",79.1896869244936,335.972089,2015,105.82099,86,"MAW750"
"MAW752s1",104.972375690608,335.17602065,2015,159.53465,114,"MAW752"
"MAW753s1",72.744014732965,337.2290447,2015,118.59545,79,"MAW753"
"MAW756s1",92.0810313075506,361.15635885,2017,157.8014,100,"MAW756"
"MTO002s1",93.9226519337017,340.615751175,1998,267.82074,102,"MTO002"
"MTO003s1",104.972375690608,356.927771433333,1996,293.1412,114,"MTO003"
"MTO004s1",76.8876611418048,366.53042885,1996,283.64288,167,"MTO004"
"MTO004s2",76.8876611418048,366.53042885,1996,283.64288,167,"MTO004"
"MTO005s1",137.20073664825,318.302455233333,1999,214.57969,149,"MTO005"
"MTO006s1",108.195211786372,333.9653521,1999,317.9805,235,"MTO006"
"MTO006s2",108.195211786372,333.9653521,1999,317.9805,235,"MTO006"
"MTO007s1",90.2394106813996,354.525350466667,2001,314.12578,196,"MTO007"
"MTO007s2",90.2394106813996,354.525350466667,2001,314.12578,196,"MTO007"
"MTO008s1",98.5267034990792,353.54433748,2001,307.75352,214,"MTO008"
"MTO008s2",98.5267034990792,353.54433748,2001,307.75352,214,"MTO008"
"MTO011s1",115.101289134438,348.30650235,1999,342.54848,250,"MTO011"
"MTO011s2",115.101289134438,348.30650235,1999,342.54848,250,"MTO011"
"MTO013s1",128.913443830571,325.432967433333,2001,287.24793,140,"MTO013"
"MTO015s1",79.1896869244936,339.08736,1999,303.35189,172,"MTO015"
"MTO015s2",79.1896869244936,339.08736,1999,303.35189,172,"MTO015"
"MTO016s1",100.36832412523,338.581398333333,1998,315.00779,218,"MTO016"
"MTO016s2",100.36832412523,338.581398333333,1998,315.00779,218,"MTO016"
"MTO022s1",86.5561694290976,340.92991975,2002,439.52911,188,"MTO022"
"MTO022s2",86.5561694290976,340.92991975,2002,439.52911,188,"MTO022"
"MTO027s1",108.65561694291,364.139691,2002,238.6991,118,"MTO027"
"ORG001s1",103.591160220994,270.37113465,1988,225.34174,112.5,"ORG001"
"ORG002s1",86.3259668508287,308.156206925,1988,375.34407,187.5,"ORG002"
"ORG002s2",86.3259668508287,308.156206925,1988,375.34407,187.5,"ORG002"
"ORG003s1",108.425414364641,286.348763325,1986,470.53794,235.5,"ORG003"
"ORG003s2",108.425414364641,286.348763325,1986,470.53794,235.5,"ORG003"
"ORG004s1",128.453038674033,265.321366233333,1988,279.18314,139.5,"ORG004"
"ORG005s1",144.567219152855,270.217783566667,1986,313.66229,157,"ORG005"
"ORG006s1",84.7145488029466,264.63990125,1986,368.45613,184,"ORG006"
"ORG006s2",84.7145488029466,264.63990125,1986,368.45613,184,"ORG006"
"ORG007s1",110.497237569061,253.50534526,1986,479.89866,240,"ORG007"
"ORG007s2",110.497237569061,253.50534526,1986,479.89866,240,"ORG007"
"ORG008s1",78.2688766114181,272.373305666667,1991,340.01763,170,"ORG008"
"ORG008s2",78.2688766114181,272.373305666667,1991,340.01763,170,"ORG008"
"ORG009s1",145.948434622468,307.847787,1991,317.47619,158.5,"ORG009"
"ORG010s1",81.4917127071823,277.238809366667,1991,354.22138,177,"ORG010"
"ORG010s2",81.4917127071823,277.238809366667,1991,354.22138,177,"ORG010"
"ORG011s1",92.3112338858195,259.30944632,1990,400.54205,200.5,"ORG011"
"ORG011s2",92.3112338858195,259.30944632,1990,400.54205,200.5,"ORG011"
"ORG012s1",106.58379373849,256.08189094,1987,462.64822,231.5,"ORG012"
"ORG012s2",106.58379373849,256.08189094,1987,462.64822,231.5,"ORG012"
"ORG013s1",125.230202578269,271.0687745,1990,272.33732,136,"ORG013"
"ORG014s1",87.9373848987109,267.42339414,1987,382.42848,191,"ORG014"
"ORG014s2",87.9373848987109,267.42339414,1987,382.42848,191,"ORG014"
"ORG015s1",145.948434622468,269.512447533333,1987,317.38587,158.5,"ORG015"
"ORG017s1",100.828729281768,261.96774535,1991,219.37855,109.5,"ORG017"
"ORG018s1",83.5635359116022,284.10167532,1991,362.78907,181.5,"ORG018"
"ORG018s2",83.5635359116022,284.10167532,1991,362.78907,181.5,"ORG018"
"ORG019s1",82.6427255985267,327.2742655,1991,358.82971,179.5,"ORG019"
"ORG019s2",82.6427255985267,327.2742655,1991,358.82971,179.5,"ORG019"
"ORG020s1",140.883977900552,331.346383766667,1992,306.39163,153,"ORG020"
"ORG021s1",122.007366482505,322.2771155,1988,264.57128,132.5,"ORG021"
"ORG022s1",86.7863720073665,317.168892,1987,376.72259,188.5,"ORG022"
"ORG022s2",86.7863720073665,317.168892,1987,376.72259,188.5,"ORG022"
"ORG023s1",119.705340699816,311.01765085,1987,260.18661,130,"ORG023"
"ORG024s1",89.7790055248619,311.346248433333,1998,332.62616,195,"ORG024"
"ORG024s2",89.7790055248619,311.346248433333,1998,332.62616,195,"ORG024"
"ORG025s1",122.007366482505,326.337605325,1998,397.14776,265,"ORG025"
"ORG025s2",122.007366482505,326.337605325,1998,397.14776,265,"ORG025"
"ORG026s1",87.0165745856354,323.3808572,1988,377.91177,189,"ORG026"
"ORG026s2",87.0165745856354,323.3808572,1988,377.91177,189,"ORG026"
"ORG027s1",116.022099447514,330.2255516,1996,432.78725,252,"ORG027"
"ORG027s2",116.022099447514,330.2255516,1996,432.78725,252,"ORG027"
"ORG028s1",105.432780847145,329.080761233333,1996,336.93222,229,"ORG028"
"ORG028s2",105.432780847145,329.080761233333,1996,336.93222,229,"ORG028"
"ORG030s1",117.403314917127,278.329996325,1998,340.12238,255,"ORG030"
"ORG030s2",117.403314917127,278.329996325,1998,340.12238,255,"ORG030"
"ORG035s1",78.7292817679558,269.3969083,1987,171.24704,85.5,"ORG035"
"PAI045s1",143.646408839779,347.3307733,2008,229.78197,156,"PAI045"
"PAI047s1",76.8876611418048,340.01063835,2006,266.45102,167,"PAI047"
"PAI047s2",76.8876611418048,340.01063835,2006,266.45102,167,"PAI047"
"PAI049s1",98.5267034990792,358.79168665,2006,199.52678,107,"PAI049"
"PAI074s1",76.427255985267,351.1549955,2012,330.76137,166,"PAI074"
"PAI074s2",76.427255985267,351.1549955,2012,330.76137,166,"PAI074"
"PAI078s1",141.804788213628,336.798005433333,2010,287.76456,154,"PAI078"
"PAI080s1",112.338858195212,343.138540333333,2006,215.90434,122,"PAI080"
"PAI082s1",92.0810313075506,319.11648385,2014,303.21923,200,"PAI082"
"PAI082s2",92.0810313075506,319.11648385,2014,303.21923,200,"PAI082"
"PAI083s1",120.165745856354,345.976655966667,2010,406.02946,261,"PAI083"
"PAI083s2",120.165745856354,345.976655966667,2010,406.02946,261,"PAI083"
"PAT004s1",95.3038674033149,322.904107771429,1996,515.64717,207,"PAT004"
"PAT004s2",95.3038674033149,322.904107771429,1996,515.64717,207,"PAT004"
"PAT005s1",88.3977900552486,322.714618333333,1996,376.16297,192,"PAT005"
"PAT005s2",88.3977900552486,322.714618333333,1996,376.16297,192,"PAT005"
"PAT006s1",149.171270718232,306.3783153,1997,310.74914,162,"PAT006"
"PAT007s1",98.5267034990792,297.635528366667,1997,293.90379,107,"PAT007"
"PAT010s1",124.309392265193,323.44588015,1993,269.74719,135,"PAT010"
"PAT011s1",110.497237569061,312.161648,1998,256.65252,120,"PAT011"
"PAT012s1",149.171270718232,311.539478725,1997,279.8704,162,"PAT012"
"PAT013s1",83.3333333333333,316.811349325,1995,306.32306,181,"PAT013"
"PAT013s2",83.3333333333333,316.811349325,1995,306.32306,181,"PAT013"
"PAT014s1",101.749539594843,320.5303625,1995,501.08201,221,"PAT014"
"PAT014s2",101.749539594843,320.5303625,1995,501.08201,221,"PAT014"
"PAT015s1",122.467771639042,322.7934642,1995,277.42426,133,"PAT015"
"PAT018s1",96.6850828729282,324.8450065,1999,234.59311,105,"PAT018"
"PAT019s1",59.8526703499079,310.229885233333,1999,237.24761,65,"PAT019"
"PAT022s1",122.007366482505,320.906399,1994,264.63159,132.5,"PAT022"
"PAT023s1",128.913443830571,313.47721715,1998,290.48364,140,"PAT023"
"PLA001s1",65.8379373848987,362.772906,1987,142.82172,71.5,"PLA001"
"PLA002s1",61.6942909760589,347.3476804,1981,133.74856,67,"PLA002"
"PLA003s1",127.992633517495,333.810013133333,1981,278.29094,139,"PLA003"
"PLA004s1",83.3333333333333,310.2514497,1981,181.13947,90.5,"PLA004"
"PLA005s1",95.7642725598527,310.5889617,1982,208.05533,104,"PLA005"
"PLA006s1",117.863720073665,317.2850375,1988,255.59745,128,"PLA006"
"PLA007s1",107.734806629834,323.7347252,1987,233.8659,117,"PLA007"
"PLA008s1",98.5267034990792,314.5108283,1982,214.27507,107,"PLA008"
"PLA009s1",121.546961325967,305.187828766667,1982,263.62126,132,"PLA009"
"PLA010s1",95.073664825046,300.08859846,1988,413.43492,206.5,"PLA010"
"PLA010s2",95.073664825046,300.08859846,1988,413.43492,206.5,"PLA010"
"PLA011s1",139.963167587477,307.552255425,1988,304.35103,152,"PLA011"
"PLA012s1",122.92817679558,303.8292117,1988,266.66154,133.5,"PLA012"
"PLA014s1",75.9668508287293,313.964432866667,1999,272.26946,165,"PLA014"
"PLA014s2",75.9668508287293,313.964432866667,1999,272.26946,165,"PLA014"
"PLA017s1",119.705340699816,348.9600435,1999,244.46491,130,"PLA017"
"PLA018s1",130.755064456722,302.177407325,1983,283.92216,142,"PLA018"
"PLA019s1",127.992633517495,308.3370741,1983,277.57998,139,"PLA019"
"PLA020s1",81.4917127071823,317.3795181,1983,354.08264,177,"PLA020"
"PLA020s2",81.4917127071823,317.3795181,1983,354.08264,177,"PLA020"
"PLA021s1",127.07182320442,331.874882233333,2001,282.89449,138,"PLA021"
"PLA023s1",122.467771639042,339.449281333333,2002,305.07078,133,"PLA023"
"PLA029s1",132.596685082873,340.305585533333,2004,335.44249,144,"PLA029"
"POR002s1",87.0165745856354,279.7912403,1988,566.96446,283.5,"POR002"
"POR002s2",87.0165745856354,279.7912403,1988,566.96446,283.5,"POR002"
"POR002s3",87.0165745856354,279.7912403,1988,566.96446,283.5,"POR002"
"POR004s1",104.281767955801,290.57889762,1984,452.65602,226.5,"POR004"
"POR004s2",104.281767955801,290.57889762,1984,452.65602,226.5,"POR004"
"POR005s1",134.438305709024,292.1946901,1984,292.1733,146,"POR005"
"POR007s1",99.9079189686924,303.12907914,1989,433.96124,217,"POR007"
"POR007s2",99.9079189686924,303.12907914,1989,433.96124,217,"POR007"
"POR008s1",96.4548802946593,291.396077325,1987,419.12898,209.5,"POR008"
"POR008s2",96.4548802946593,291.396077325,1987,419.12898,209.5,"POR008"
"POR009s1",81.4917127071823,309.980311133333,1988,354.09532,177,"POR009"
"POR009s2",81.4917127071823,309.980311133333,1988,354.09532,177,"POR009"
"POR010s1",81.0313075506446,301.39658265,1989,351.8473,176,"POR010"
"POR010s2",81.0313075506446,301.39658265,1989,351.8473,176,"POR010"
"POR011s1",143.646408839779,307.91405115,1989,311.63008,156,"POR011"
"POR012s1",77.3480662983425,309.469876575,1998,361.77097,168,"POR012"
"POR012s2",77.3480662983425,309.469876575,1998,361.77097,168,"POR012"
"POR013s1",126.151012891344,309.360840666667,1990,273.95951,137,"POR013"
"POR014s1",75.0460405156538,316.068063866667,1990,326.19165,163,"POR014"
"POR014s2",75.0460405156538,316.068063866667,1990,326.19165,163,"POR014"
"POR018s1",115.561694290976,298.318548114286,1998,525.33067,251,"POR018"
"POR018s2",115.561694290976,298.318548114286,1998,525.33067,251,"POR018"
"POR019s1",80.1104972375691,301.325549633333,1985,348.2982,174,"POR019"
"POR019s2",80.1104972375691,301.325549633333,1985,348.2982,174,"POR019"
"POR020s1",132.136279926335,304.920154333333,1988,287.43179,143.5,"POR020"
"POR021s1",149.171270718232,302.713331766667,1983,323.94006,162,"POR021"
"POR022s1",146.869244935543,296.77937135,1982,318.94564,159.5,"POR022"
"POR023s1",92.0810313075506,296.13557554,1985,399.73159,200,"POR023"
"POR023s2",92.0810313075506,296.13557554,1985,399.73159,200,"POR023"
"POR024s1",104.051565377532,305.2462305,1982,451.67943,226,"POR024"
"POR024s2",104.051565377532,305.2462305,1982,451.67943,226,"POR024"
"POR025s1",87.707182320442,301.49150625,1981,381.07181,190.5,"POR025"
"POR025s2",87.707182320442,301.49150625,1981,381.07181,190.5,"POR025"
"POR026s1",89.3186003683241,311.039176575,1981,388.32926,194,"POR026"
"POR026s2",89.3186003683241,311.039176575,1981,388.32926,194,"POR026"
"POR027s1",87.4769797421731,304.232368,1983,570.38582,285,"POR027"
"POR027s2",87.4769797421731,304.232368,1983,570.38582,285,"POR027"
"POR027s3",87.4769797421731,304.232368,1983,570.38582,285,"POR027"
"POR028s1",89.0883977900553,279.62199508,1984,386.63733,193.5,"POR028"
"POR028s2",89.0883977900553,279.62199508,1984,386.63733,193.5,"POR028"
"RAP226s1",139.042357274401,335.35440875,2017,345.10451,151,"RAP226"
"RAP232s1",141.804788213628,320.6562467,2017,278.92532,154,"RAP232"
"RAP233s1",87.9373848987109,323.446682825,2017,289.15954,191,"RAP233"
"RAP233s2",87.9373848987109,323.446682825,2017,289.15954,191,"RAP233"
"RFE010s1",145.48802946593,324.562827175,2005,383.22188,158,"RFE010"
"RFE013s1",111.878453038674,320.914930666667,2017,307.54855,243,"RFE013"
"RFE013s2",111.878453038674,320.914930666667,2017,307.54855,243,"RFE013"
"RFE018s1",104.051565377532,308.600256466667,2011,400.04607,226,"RFE018"
"RFE018s2",104.051565377532,308.600256466667,2011,400.04607,226,"RFE018"
"RFE019s1",99.9079189686924,341.489333333333,2011,362.26647,217,"RFE019"
"RFE019s2",99.9079189686924,341.489333333333,2011,362.26647,217,"RFE019"
"RFE024s1",79.6500920810313,340.3642478,2004,276.99774,173,"RFE024"
"RFE024s2",79.6500920810313,340.3642478,2004,276.99774,173,"RFE024"
"RFE028s1",128.913443830571,321.13618285,2006,371.84227,140,"RFE028"
"RFE037s1",127.07182320442,304.73569465,2007,222.14029,138,"RFE037"
"RFE038s1",118.78453038674,326.71231225,2010,443.90002,258,"RFE038"
"RFE038s2",118.78453038674,326.71231225,2010,443.90002,258,"RFE038"
"RFE040s1",101.289134438306,344.14472865,2006,311.42964,110,"RFE040"
"RFE041s1",80.1104972375691,344.812466433333,2015,344.32827,174,"RFE041"
"RFE041s2",80.1104972375691,344.812466433333,2015,344.32827,174,"RFE041"
"RFE042s1",76.8876611418048,322.01546585,2004,238.53245,167,"RFE042"
"RFE042s2",76.8876611418048,322.01546585,2004,238.53245,167,"RFE042"
"RFE043s1",81.9521178637201,337.080282133333,2010,265.6516,178,"RFE043"
"RFE043s2",81.9521178637201,337.080282133333,2010,265.6516,178,"RFE043"
"RFE048s1",117.863720073665,327.811757,2008,226.05508,128,"RFE048"
"RFE051s1",84.2541436464088,331.2739707,2007,243.96831,183,"RFE051"
"RFE051s2",84.2541436464088,331.2739707,2007,243.96831,183,"RFE051"
"RFE061s1",148.250460405157,326.8400849,2016,266.98368,161,"RFE061"
"RFE072s1",60.7734806629834,331.6650547,2017,337.98042,66,"RFE072"
"RFE076s1",103.130755064457,362.902218466667,2009,290.87245,224,"RFE076"
"RFE076s2",103.130755064457,362.902218466667,2009,290.87245,224,"RFE076"
"RFE080s1",128.913443830571,323.335992025,2012,268.1879,140,"RFE080"
"RIS001s1",72.2836095764273,314.30514065,1981,157.25431,78.5,"RIS001"
"RIS002s1",65.8379373848987,273.1455608,1981,142.63887,71.5,"RIS002"
"RIS003s1",71.3627992633517,273.3015245,1981,154.66571,77.5,"RIS003"
"RIS004s1",65.377532228361,276.661678,1982,142.02623,71,"RIS004"
"RIS005s1",72.744014732965,269.119471,1982,157.65238,79,"RIS005"
"RIS006s1",65.8379373848987,276.621321433333,1982,143.07567,71.5,"RIS006"
"RIS007s1",70.902394106814,269.639832716667,1982,153.63926,77,"RIS007"
"RIS008s1",69.9815837937385,263.825827,1983,152.27511,76,"RIS008"
"RIS009s1",64.4567219152855,265.1749977,1983,140.4055,70,"RIS009"
"RIS010s1",72.744014732965,265.558687,1983,157.51752,79,"RIS010"
"RIS012s1",73.2044198895028,276.058709,1980,158.77325,79.5,"RIS012"
"RIS013s1",66.2983425414365,288.397914,1980,143.76523,72,"RIS013"
"RIS014s1",69.060773480663,272.909665,1980,149.83747,75,"RIS014"
"RIS015s1",78.7292817679558,282.33289265,1980,170.99125,85.5,"RIS015"
"RIS017s1",83.7937384898711,275.69391165,1979,182.30004,91,"RIS017"
"RIS018s1",69.060773480663,282.1433297,1979,150.06027,75,"RIS018"
"RIS019s1",71.3627992633517,324.18866915,1978,155.11677,77.5,"RIS019"
"RIS020s1",63.5359116022099,308.8741407,1979,138.13587,69,"RIS020"
"RIS021s1",79.1896869244936,322.109726,1979,171.91793,86,"RIS021"
