"alpha","beta","phi","r[1]","r[2]","r[3]","r[4]","r[5]","sigma_r","lp__","C"
-3.28856111463316,0.779699040699134,1984.97300679716,0.0176380768166884,-0.0485507822175755,0.0100316124764138,-0.0460631184429047,-0.023337541293201,0.0586636895908071,130.078158930703,0.000503531516580243
-3.38339647326858,0.790013185916995,2440.01374401959,0.0196806313508331,-0.0352567434871921,0.0179295454950801,-0.0380876364951829,-0.0092869197957655,0.0235399366469967,133.341014740419,0.000409665862164836
-3.31067829989156,0.754862006696082,2235.39959352029,0.0480175299482059,-0.00987182494223094,0.0274803573007044,-0.0187623414843615,0.00843404674110697,0.0282229679926048,133.579861304851,0.000447147282130343
-3.25265730101725,0.735931120917727,2967.75377742907,0.0524307223452597,-0.0057764002640623,0.0345937462512171,-0.0144283056712895,0.0140472347590809,0.0466306166561227,133.403828531239,0.000336841676666765
-3.2515168186868,0.736645255833682,3303.64098392505,0.0473957357591713,-0.00860798168898085,0.0432005240019204,-0.0180830298971213,0.0114185880708106,0.0565279352138688,131.90522505407,0.000302604732212774
-3.32318570117962,0.751471765295123,3741.2886087815,0.0501839144451164,-0.0110450700977294,0.0398658034806358,-0.012983959336821,0.00877910193883135,0.0303258576813083,134.045542745072,0.000267216162231166
-3.32595695678083,0.754025485387969,3469.94224573492,0.0484943313658391,-0.01059014203392,0.0364718443906221,-0.0127101560558547,0.0157358004538638,0.030944901435227,135.926406129371,0.000288106205520647
-3.3491043764825,0.774016440348802,4862.05919707545,0.03620585834897,-0.0213022436399467,0.0242866515408409,-0.029570579267504,-0.00175473303498512,0.0433609546770052,133.870329211615,0.000205631878921272
-3.30365691708814,0.751241010048805,3011.01610419762,0.0384176564603635,-0.0141790626491874,0.0327351546176815,-0.0154729986795044,0.00927114040117065,0.0284120166532503,134.496009190029,0.000332003536968602
-3.38104645177799,0.788410165156053,2363.85588090873,0.0335498070869726,-0.0282456301734009,0.0165077682613869,-0.0380400349527622,-0.0060154950769562,0.0221707185550111,132.796494998155,0.00042285874926794
-3.26888687459686,0.764210300071854,3724.30844835036,0.0212087440571916,-0.0307955132672625,0.0173736202617875,-0.0344564178263297,-0.00641989083817138,0.0495960627232826,131.45639419839,0.000268434148169078
-3.37715486984963,0.78814356438506,2524.12042810153,0.0312613149524631,-0.0330450107219479,0.0119742564742503,-0.0388052762057261,-0.0122491463733118,0.0204674843872473,132.890273420665,0.000396020716030496
-3.42201332814043,0.792700697632203,2142.36614996004,0.0347131639591461,-0.0222851094353545,0.0270076618458021,-0.0322420531607818,-0.00660674419816285,0.0201858759134164,131.132218545226,0.000466555842555713
-3.41016500381599,0.796315090909578,2798.74456588074,0.0290822220157422,-0.0289998257153834,0.0190635240955799,-0.0411174987708318,-0.0144766398650172,0.0401460485523356,131.753436630926,0.000357175440997926
-3.43798940544087,0.801128896304294,2163.36062214359,0.023691982926886,-0.0333680613270643,0.0121083572017443,-0.0320112916808902,-0.00178297644952248,0.0481226051548254,129.817367607963,0.000462030213342913
-3.43877644075219,0.807157591151275,1982.71523127546,0.022639248088366,-0.0301585904595936,0.0122000337031446,-0.0347537020311647,-0.00453498525267226,0.0548849528738404,127.322036399124,0.000504104613522091
-3.40713073227532,0.77291931705922,1875.57228387304,0.0511195444244933,-0.00173444553430619,0.0408818887627388,-0.0113329873608467,0.0192638462172053,0.017119987221535,126.169248766661,0.000532886480629518
-3.31728678096116,0.748298080613106,2261.45312601611,0.0482769489718811,-0.0110366891506074,0.0368693210209692,-0.0176857408876082,0.00878005491620838,0.146389031445568,126.583767447569,0.000441998107497092
-3.29129412535959,0.766762209387408,2513.13426138701,0.0285904528587709,-0.0332691487970232,0.0174473458758217,-0.0395214450303726,-0.00260248235736119,0.0926410018025074,131.416126914775,0.000397751232047693
-3.31597567696876,0.776357864735424,2538.49195637541,0.0238883029834599,-0.026235458543211,0.0131339624964273,-0.0305084225074771,-0.0123967603498676,0.0160714948894273,130.37798376959,0.000393779550074767
-3.37761457166594,0.747059466101091,3184.4336453312,0.066427349298515,0.0129246756314961,0.0542413353158648,0.00858208668857801,0.0286329718393162,0.0778448515786451,131.620829170899,0.000313929000362532
-3.35935494950717,0.762587046473433,3076.38490862255,0.0518682752999263,-0.00513349369773885,0.0383128942355264,-0.0179200265277395,0.0107847063706361,0.0682926769775373,132.465191489315,0.00032495122634744
-3.40381488381582,0.788588280468222,2873.5692635425,0.0378851564315961,-0.0205091338126317,0.0233892570911933,-0.033230508922667,-0.00621520171140362,0.0276136615703562,132.180242517705,0.000347878206548289
-3.28346596903685,0.761694303638395,2568.45480650919,0.0310447444683668,-0.026273619063089,0.0205725307262648,-0.0352363226028139,-0.0133830726033606,0.0459975206334755,132.668672343758,0.000389187619671965
-3.36066333994209,0.779259478006879,2135.43161187397,0.0355737725770803,-0.0234255028720955,0.0185264208554059,-0.0303035824720193,-0.00476578231079847,0.0336981092144521,134.209183455328,0.000468070213173287
-3.36447371562917,0.778232494794296,2267.73708313599,0.0355268568311001,-0.0208987294432654,0.014182299592562,-0.032812672395363,-0.00531438617604879,0.0322957016867966,132.591525549626,0.000440773859356914
-3.34892341871214,0.751610867936056,3040.69308069247,0.0542116927443917,0.00387421367300943,0.0398892915078106,-0.00810913825151485,0.0170757526562908,0.032401864044251,133.003618196845,0.000328764268277962
-3.36637142564837,0.762745318625391,3483.54245427647,0.0497698927214841,-0.00682346521277027,0.0410758873644802,-0.0100729830597432,0.0088714865103624,0.0206274558065963,132.18946653353,0.000286981723747613
-3.28434645398114,0.751875376940134,3492.44268014912,0.041998976636097,-0.0185238831359552,0.0336213112830747,-0.0197668764114,0.00248496779773987,0.0532325712530661,133.684859309905,0.000286250581892277
-3.2860850806443,0.751381525654164,3489.11036363089,0.039522379855275,-0.0157704247349103,0.0236286383592683,-0.0239548330531983,0.00973500718493542,0.0574382296633906,132.391094299144,0.000286523890596876
-3.31392377739277,0.758225835901229,2583.82110747376,0.0418233129467549,-0.0133579623471874,0.0298779036393327,-0.0278992120910578,0.00973677450660347,0.0423475953134231,133.809774966414,0.000386873968611831
-3.3327710537414,0.741393058565087,2572.37578353604,0.0588243727864014,0.00318938378608809,0.0458549918841685,-0.00677603760620713,0.0303395288640257,0.0323146852924476,131.784269608365,0.000388594625937574
-3.3258789040908,0.747221049714841,3972.62904846267,0.0555447645576061,-0.00658163460797759,0.039896183397213,-0.0119466838420205,0.0192714102825853,0.05229353767557,133.279862075001,0.000251659122631712
-3.2474942748354,0.737385699769297,2450.85522335214,0.0462908481687379,-0.0152439138718405,0.0303397347709661,-0.0202561470657129,0.0104320699110752,0.0212337334583842,132.68542729273,0.000407854424060494
-3.23745549591977,0.745544648133626,1984.21488393878,0.028525362467494,-0.0195514300231017,0.0244389127127182,-0.029258989922047,0.00153139472223358,0.0211698728717215,132.460521039324,0.000503723807478182
-3.23013869525643,0.740961397082187,2016.80653309245,0.0302174996877385,-0.0228381211178296,0.0251031760031695,-0.0250871104380581,0.00973875721794907,0.0204088059016777,130.116987536036,0.000495587651045722
-3.21256857708283,0.736899781801104,2060.00199115452,0.0431267900911367,-0.016099044904929,0.0259940058859797,-0.0235169777410206,-0.00599394868659655,0.0265240903567348,129.614898596951,0.000485200889805947
-3.20576255522205,0.733954665010793,2055.84255901362,0.0415940152168105,-0.0250825491197033,0.0274700590217876,-0.0183592984313261,0.00642473487304417,0.0275497928275533,130.257173622981,0.000486182083124322
-3.36597634215149,0.738872229637724,3707.83091257091,0.071501736753727,0.0149012089205539,0.0625149521322686,0.00713629941253143,0.0402413949407841,0.0643891601792152,133.31825241788,0.000269626743190299
-3.31829200827222,0.744436609324595,2800.20049763597,0.0530343169992274,-0.0000461474237173449,0.0442373048050774,-0.00786573013965238,0.0138243090956593,0.0417270552306784,133.757076893837,0.00035698979806834
-3.32557153053465,0.745892096156589,2763.7714702639,0.0500916439235563,0.00533638559672007,0.0422767133855042,-0.0113576148517127,0.0121454905000676,0.03916927078737,128.918373229511,0.000361693547099771
-3.31938279700383,0.784672766304339,1920.233217059,0.0162903194502195,-0.0265621898891676,0.00948721074908599,-0.0445228440180308,-0.0197380994145918,0.0266154434832287,127.423440009821,0.00052049901652793
-3.32388733724963,0.784835596737658,1901.67409971177,0.0176393518126199,-0.0288648419511417,0.0087666190110826,-0.0437219729168221,-0.0205257120537328,0.0267612977144,129.954220954759,0.000525576082709849
-3.33656557575619,0.782350257502806,3736.42632738448,0.0170346559197088,-0.0368818187167399,0.0132581131852476,-0.0417090243490357,-0.0105199518038701,0.0374985803689349,134.636988885972,0.000267563802575292
-3.3310147897552,0.774528914426558,3304.78342930001,0.0339927415806932,-0.0260303721520788,0.015991105119951,-0.032811977671907,-0.00843138219606,0.0310812561429337,135.072035968909,0.000302500155072696
-3.34725891541783,0.775057961103421,2445.90681150535,0.0255343389997343,-0.0247062889693919,0.0196401243672405,-0.0279339107247246,-0.00230550006993689,0.0256527986669513,134.906596349085,0.000408679233429734
-3.30811080863746,0.799592251534996,3923.7993937059,-0.00540794811044916,-0.0571547266989883,-0.0127504439605909,-0.0611018202764635,-0.0343331671496134,0.0546665831275064,132.671896492974,0.00025479009235572
-3.31489690840429,0.793213251640975,3800.32980900843,0.0109743121122332,-0.0544505133053164,-0.00343909682969768,-0.0607916800103199,-0.0313079894256203,0.0513033387707666,132.440710013437,0.000263065834916557
-3.31944465731845,0.766207570019777,2458.3966702345,0.0394716362966496,-0.0245590002658904,0.0242851634614758,-0.0312504040441728,-0.0035459103477527,0.02116570809885,133.99659523641,0.000406603787059959
-3.32046959225668,0.765735198541131,2423.67810701839,0.0328934722074098,-0.0203232481155359,0.0255667088594877,-0.027569093072773,0.00518240509223771,0.0223071243017695,134.915418933111,0.000412425879173583
-3.31886066058745,0.763568529348325,2462.6262388489,0.0358890494709216,-0.0239574584386141,0.0322870049681669,-0.0294327608334625,0.00145720200905146,0.0212335340618336,133.303886116621,0.000405905727188243
-3.34699154367379,0.785109631433458,3225.926714184,0.0251145413334416,-0.0357553660982591,0.0075484512534657,-0.039863760152129,-0.0111357163794636,0.0334730447451896,135.533639928111,0.000309892380141293
-3.27932147375266,0.761113969565576,2442.03943528993,0.0245571655589198,-0.0287966825988692,0.0163686356649478,-0.0313204505430994,-0.00326094417574138,0.038680845913726,134.384690648881,0.000409326180148756
-3.27871402717417,0.7597732368513,2666.46473339279,0.035893030851211,-0.0258444646517284,0.0215455346845674,-0.0340575902729816,-0.00630275488136219,0.0342350661151405,134.72776179262,0.000374887805443667
-3.36145716905428,0.778923310078409,2982.07507201086,0.0352441661905381,-0.0241804901364632,0.0219274194531973,-0.0336893965367497,-0.00499137924164996,0.0294038920213363,135.643629802346,0.000335224550458903
-3.33364344146564,0.799768223105553,2559.59428799857,0.00179025246380889,-0.05561836048448,-0.006294663337905,-0.052054057933099,-0.0342323609420269,0.0385896084605509,132.535864806928,0.000390534339894052
-3.36695615832427,0.762497660293762,2951.12801362944,0.044617413142114,-0.0106970711803703,0.0367942242902938,-0.00615700143364002,0.0179842336236272,0.0380130849813299,131.792838276519,0.000338738698113083
-3.28041803603444,0.746735354277746,3222.01913515255,0.039840267684304,-0.0148540133821135,0.0318534597120441,-0.0105392590399929,0.0136734892489278,0.0284677868892836,131.620144122071,0.000310268092762244
-3.27685371148755,0.743893318446032,2936.74953952051,0.0452080079055232,-0.00957513018065661,0.0379523580360285,-0.0183715311884249,0.00965279318686257,0.0394082915004888,135.335521431285,0.000340396615350407
-3.34125336755575,0.782143959451322,2461.17211820154,0.0259343065851901,-0.0330229175135952,0.00981464261795746,-0.036953756846347,-0.00675712369300081,0.0173938877127745,133.311236683109,0.000406145448812261
-3.34618415741444,0.777430651396648,2399.78348288041,0.0242332215664993,-0.0339042376781056,0.012963861550077,-0.0311491641270626,-0.00511770383799912,0.0172678625827456,132.077921247113,0.000416530689723099
-3.31106332368095,0.779055314641331,2267.89075141913,0.0171437312040248,-0.0391420075958112,0.00734774696674722,-0.046596349245698,-0.017114465785772,0.0306308227711168,134.812821678203,0.000440744006459776
-3.31383945951982,0.779382143062763,2215.09885921382,0.0147552899220698,-0.0381121840627645,0.011859168245163,-0.0443478351689377,-0.0191727546484477,0.0281542277043009,133.722641887397,0.00045124340723444
-3.30994784130391,0.742098405376546,3579.59223554111,0.0544986557813701,0.00234128217784105,0.0423195772387957,-0.00365382442089707,0.022701559380867,0.0405964646930049,134.078333524939,0.000279283407385504
-3.35415011241993,0.782249335928281,1914.82850117226,0.0267441373051448,-0.027104173073702,0.0118857049170636,-0.0386398473552849,-0.00514306439776324,0.0293116659903319,133.449913858079,0.000521967388724052
-3.33923124756478,0.773996143590049,1930.98673282709,0.0300865581485019,-0.0298121209685706,0.023121200683496,-0.0287115366908961,-0.00682240538792309,0.0340456479064636,133.654031612076,0.000517601898092072
-3.30849321753724,0.756701783980869,2229.14641712759,0.0443763259346222,-0.0202729589019977,0.0340317679515515,-0.0209330262351482,0.00358857107978466,0.0375245205798314,133.859467017111,0.000448401052199967
-3.30276190486144,0.7502546417402,2293.02059136399,0.0381507362341967,-0.00853706656907404,0.029335073337123,-0.0180364807541724,0.0124558446658631,0.0377221831609793,132.188432250135,0.000435915877897772
-3.31438074068521,0.751000891521003,2417.63409425996,0.0463999494672136,-0.0137140621868687,0.0350995501856248,-0.013033875491989,0.00956713194080598,0.0320615798088701,134.541206101264,0.000413456505212284
-3.40558614137222,0.776898635693594,3099.1209457615,0.0420234912136649,-0.0181930396136604,0.0308136629588049,-0.0181030915642504,0.00528321634858329,0.02934274563553,133.518165441637,0.000322568060245264
-3.24036269000658,0.769191906804137,2961.50523736439,0.0127931184252832,-0.0409651923651366,0.00623784146394179,-0.0482195865807107,-0.0189824357037975,0.0310585537682014,132.052103898002,0.000337552145862079
-3.29648813252445,0.778072560277115,2738.34189797731,0.0147133866881952,-0.0346070594619063,0.0133383416919256,-0.0422032998435694,-0.0112816003142859,0.0536245908262873,129.22893212128,0.000365051182818175
-3.30295693236552,0.773512933353359,2804.75493789513,0.0171324858401159,-0.0366736977221799,0.0110209633574623,-0.0417715045955463,-0.0114678701256205,0.0487678372060417,134.250365550676,0.000356410314562325
-3.34025318688178,0.799349410523413,2747.10350877864,0.000893453813202975,-0.0564333722472278,-0.00506162222028059,-0.0548904036834588,-0.0283108963321251,0.0369943247725843,133.059592695817,0.000363887312397646
-3.34265283646066,0.802959158068346,2666.78453739013,-0.00555151713064732,-0.0510052534467241,-0.00498208588153551,-0.0548065392082611,-0.02855182930105,0.0410356807355924,130.125257981365,0.000374842865300618
-3.31678094720634,0.781143854569569,1479.04196158413,0.0300655131259002,-0.0400568668410077,0.0044952307220828,-0.0480593916756468,-0.0203643925368049,0.0493606794515989,127.5704805008,0.000675656519177111
-3.34828907389233,0.784658055578911,1645.94097053675,0.0138424032040786,-0.03329963491763,0.0122184647434474,-0.0373212168350674,-0.0113404577385561,0.0411923819427399,130.849812994895,0.000607186303510375
-3.35763939262288,0.783425052344859,1109.6266299947,0.0358362574541736,-0.0320557609017365,0.0147833172258018,-0.0391263116887672,-0.00968082172432508,0.0498202100580171,126.365487949275,0.000900392600891241
-3.32685630672067,0.754322038279805,4236.60033314546,0.0562845580495563,-0.00937778665086567,0.0401505434015501,-0.0138287904348226,0.0137276465201236,0.0251215536526408,130.078314784328,0.000235982613126172
-3.35168707715196,0.76753273928659,3196.05617643095,0.0394337962642595,-0.00908595383670581,0.0295201093625617,-0.0172318732740094,0.00623626776645508,0.0422943724435329,132.397130817261,0.000312787747482234
-3.36254454599623,0.764654982374863,3246.86366345907,0.0425780480451785,-0.0192527519038174,0.0336511950341036,-0.0213322576475385,0.00586572650726663,0.0447450621634749,130.832024042893,0.000307894697443971
-3.35466610860383,0.768889615732686,3259.85987849265,0.0443088801175313,-0.0206273709835999,0.0329165824756133,-0.0172399413714699,0.00841697359054969,0.0441402188265582,132.052598119322,0.000306667577652019
-3.32525503066445,0.770921029131932,3578.25656655313,0.0328046442800351,-0.0189700816338514,0.0234065422904297,-0.0320105211816674,-0.00385336198557428,0.0570677868258895,132.144593116485,0.000279387627404149
-3.32577676656098,0.745840249731242,2573.46981900032,0.0553915606064476,-0.00424900520967254,0.0414910454090988,-0.00429136165800691,0.0230336772569141,0.0983045871556723,132.18613587447,0.000388429490460411
-3.3141747242632,0.757999987778309,2960.59187423305,0.0399969465116944,-0.0149840322778127,0.030212746945626,-0.0265520828257454,0.00208412062031092,0.0398797621031721,135.011547832786,0.000337656247878167
-3.31326410471239,0.758403648927173,3309.21989721156,0.0387971920982728,-0.018821258470444,0.028282975777194,-0.0225212746086715,0.00208717048843312,0.0663933541495134,134.622709868101,0.000302094734202514
-3.30883222174933,0.751679616814787,2945.97881689301,0.050280728952363,-0.00830326878899978,0.0344798529235927,-0.012801950402458,0.0083644507202095,0.0711549104573468,132.873352331741,0.000339330569418309
-3.36189796331686,0.730507737957061,3304.84708583558,0.0804699793198002,0.0214978888042535,0.0696404578374749,0.0102268668649087,0.0437792575085197,0.0648491513652344,131.835319684954,0.00030249433020803
-3.29358240273177,0.724881795133267,3830.02313583179,0.0702012132700282,0.0128142288677146,0.0577749137821093,0.0119507816183052,0.0341239197531686,0.0498095271279278,132.731020478457,0.00026102687573117
-3.33088933793136,0.757530824234262,3069.35352571129,0.040098904552485,-0.0124313829571296,0.0330880609695632,-0.0168984510513314,0.00984081641444366,0.036655815940444,135.47077555089,0.000325695393584469
-3.3083559017027,0.743392598018944,2113.63789681886,0.0537934110759512,0.00510275966358601,0.0379308515101904,-0.00629238891999212,0.0175909860670735,0.0351072131060635,131.466817080638,0.000472894201652369
-3.39332474340084,0.765254291524151,2509.88830473432,0.052752281765503,0.00275604330341153,0.0349529834221149,-0.00662923264452946,0.0186743013028685,0.0679728660767,129.288283842827,0.000398265425871188
-3.40450443915176,0.776130359169441,3029.80569564981,0.041753325500708,-0.0102068307708367,0.0339577439011716,-0.0199491663085949,0.0080075828565172,0.0347698510184323,134.516059781583,0.00032994526882252
-3.39211634919424,0.776711239190364,3368.5034758907,0.0397667197357059,-0.0149431980267621,0.0307260072871687,-0.0186307018499449,-0.000603986889873449,0.0395430195332758,132.920043810065,0.000296779631525876
-3.33616647405851,0.762529343322091,3693.35230313371,0.0411757934851432,-0.0131098960143539,0.0333798668231473,-0.0172802139167435,0.0014612304231622,0.0306507965556245,134.155031486346,0.000270683442711124
-3.35090797737664,0.770092715795561,2876.38584720208,0.0384707061849161,-0.0216580598504374,0.0242881092974613,-0.0284513835767833,0.00884554615829915,0.0304258194121373,134.362528060914,0.000347537679373929
-3.35159642026831,0.770065177510227,2936.79849041707,0.037059175215999,-0.0205446098765995,0.0270726109587597,-0.0252763401324074,0.0031375161237565,0.0309155603662687,136.863935175663,0.000340390943511592
-3.3364377204536,0.801479467672398,3290.59165542451,0.0032529235620589,-0.055630092572612,-0.00910366760624056,-0.0600243626767475,-0.0330742186211379,0.041740113594635,135.299756537171,0.000303804391517402
-3.32127032815566,0.772944726529714,2769.40036533249,0.0307140527503812,-0.0254766217118494,0.0143485199513751,-0.0370427664333446,-0.00703326820690828,0.0377793880371664,135.264994561893,0.000360958658724399
-3.29866012373033,0.763118237054856,4262.14536835686,0.0307568696035175,-0.0221454987574971,0.0163129660727228,-0.0298387937930595,0.000265421369328651,0.0313187606904727,133.816625256177,0.000234568590464329
-3.28937022280235,0.768309147840008,2350.37730399689,0.0256157009723906,-0.0341660107550706,0.0148401701305141,-0.0399518417382567,-0.0121600469929905,0.0363386718988166,135.217136966131,0.000425282662335896
-3.34593910938128,0.763841025255705,3149.67244543555,0.0451729811156402,-0.0157591435094325,0.0354337184102194,-0.0189297585733801,0.00868569995011661,0.0471128711662396,135.298240249264,0.000317392562165173
-3.33661159839489,0.762241733131346,2941.46206176729,0.0431923764545211,-0.0218628707710393,0.0298961211541903,-0.0202813058098758,0.0111944490224587,0.0570614515026685,133.105203306775,0.000339851450590797
-3.34459890836482,0.784776427683036,2435.98679354375,0.0200744202004644,-0.0338841892411806,0.00892136693404383,-0.0408439511508271,-0.021415587578079,0.0237501535223818,133.180217116627,0.000410342806390775
-3.29355019777272,0.74447242894348,3169.4991738275,0.048504923729964,-0.00502701248508406,0.0389264352117931,-0.0114267638323331,0.00862190153937339,0.0355382159544276,134.285425370413,0.000315407746595555
-3.31436026240662,0.750795223482117,4179.27261414432,0.0514031850816182,-0.00751550897469143,0.0404863984789347,-0.0135477755577202,0.0105533529709841,0.0515889031966942,133.825162679009,0.00023921884821971
-3.30030928963164,0.757192290922138,3385.88757784865,0.0361325781979632,-0.0204104229436833,0.0312314548076504,-0.0292638442020214,0.00119935255174516,0.0516164062536661,133.730637848997,0.00029525633107527
-3.31794187604649,0.766254632318642,3071.01304951381,0.0339667349826482,-0.0241610248006921,0.0302504799277531,-0.0280673838937724,-0.00216148989786353,0.0311406961896813,134.60581972964,0.000325519450562966
-3.306810925936,0.757569607588475,3181.56222692166,0.042131357719565,-0.0125671647740409,0.0271457453212919,-0.0240583071349718,0.0141049825060875,0.030659411996405,131.308352510196,0.000314212238032892
-3.29391542725544,0.752438226191138,2793.10180893611,0.0371276566438053,-0.022121917039238,0.0298121831266092,-0.0205039459393547,-0.00399481397289854,0.0244760550151932,129.519552984723,0.000357896765537246
-3.26852661734701,0.774758346389315,1905.55704857261,0.0175861399804983,-0.040776284213942,0.0110815122298841,-0.0415461188874734,-0.0244237656989346,0.0556948692264072,128.235747569687,0.000524505679359908
-3.34803397612886,0.769642076424771,4359.71482324789,0.0359346465057526,-0.0196700638083328,0.0306351743295138,-0.0256506836209068,0.000445496660533834,0.0295864173065966,135.040125655517,0.000229320201052541
-3.28656610193569,0.759537411263738,2289.14297072241,0.0272411857455364,-0.0271171977036524,0.0298194230395068,-0.0323202884721348,-0.00648207380171607,0.0640001878744204,130.110586845814,0.000436653961252278
-3.33129446237498,0.758764173757654,2447.22554711826,0.0443656097994777,-0.0135854185862615,0.0294172221498671,-0.0172034087901837,0.00981097683299602,0.0552885813233274,134.502266526912,0.000408459098540604
-3.28627914807846,0.74914994553254,4160.3002142449,0.0421075146250021,-0.0150387738934903,0.0338072565877682,-0.0210018242286754,0.00867426280885157,0.0211472565576555,135.098612660692,0.000240309506287678
-3.33368391316056,0.769593610405138,3967.63380680439,0.0320072551478519,-0.0259686606528993,0.024222842466051,-0.0313751380794486,-0.00202923889563393,0.0360428689209022,135.714975661574,0.000251975881041345
-3.31563222067817,0.76402951784365,2424.1221780676,0.0317069011866565,-0.0189006583826105,0.0264814759379919,-0.0249854664593951,0.00077878935830507,0.0251261938241005,135.480867665119,0.000412350358692784
-3.31661982632152,0.762426058945375,2461.39815754398,0.0361563951067518,-0.0246667547368373,0.0240776990580809,-0.0272511067802243,0.00910205255989858,0.035984903916598,133.51448389733,0.000406108166112913
-3.34565956155014,0.793491683383576,3500.701476314,0.0142062655689141,-0.0460626751766978,0.00150788609760871,-0.0452729233791907,-0.0217828740058986,0.0343965841690302,135.035584874471,0.000285575457178215
-3.33266625117859,0.767433352908881,3297.41858489033,0.0366667970210805,-0.0186966327686854,0.0272540829725922,-0.029676398727721,0.00233158602280234,0.0305916579142962,136.212876859131,0.000303175589835954
-3.29356434774053,0.766295589737167,3176.35272494387,0.0253544421046219,-0.0342318298522289,0.0131689535801563,-0.0336583159499656,-0.0105671769622865,0.0438084406391987,133.907234940524,0.000314727411958226
-3.30146710117827,0.771514072008393,3032.35407496355,0.0270705474881672,-0.0281056826443332,0.0182488319160247,-0.0395008711767602,-0.00802547517261524,0.0378268067852331,134.190828478837,0.000329668075432973
-3.36428698550924,0.766163213184588,2902.55849314787,0.0424675716547086,-0.0129501626012675,0.0374365882046649,-0.0181203897889686,0.0113151538138392,0.022954542597654,135.101602242483,0.000344404978360142
-3.38438806152431,0.78866724611822,2511.20580150773,0.0276365231648587,-0.0240957767062845,0.0149329471960011,-0.0379929529024506,-0.0106896493548234,0.0242658458217951,133.891643488895,0.000398056560254673
-3.44271039593734,0.788506869911109,1860.86986178229,0.04019289827375,-0.0132086899217535,0.0299444099888259,-0.0234754067329313,0.00506715867389456,0.0299933986066454,132.026310948005,0.00053709446644286
-3.36929066732633,0.774752423773867,1677.98787096092,0.0385560570014625,-0.0139487614584467,0.0272699672537818,-0.0263746054781438,0.00287438902344766,0.0340009811630671,132.354660866738,0.000595596917223515
-3.30879404141466,0.753309807687944,3649.60508391855,0.0401535190114905,-0.0187228119890873,0.0314903840641899,-0.0174284757633119,0.00867035034412383,0.0224205109940105,133.76707393718,0.000273927192071568
-3.28242744830112,0.747468694281448,3468.02405576793,0.0424452012425296,-0.0160615804096662,0.0340251767987224,-0.0154290772724261,0.0105712388834019,0.0731556411413334,133.394945641663,0.000288265513275212
-3.24063635385951,0.737012084652397,3058.1677499918,0.045147255393423,-0.00860192060513687,0.0341989369282336,-0.0184104417016346,0.0124143433281532,0.0422234600820216,133.538551697425,0.000326886291215211
-3.29594041232359,0.750426059870499,2456.14379901056,0.0443393334350225,-0.0092033742450217,0.0335971790416831,-0.0196156815233414,0.0112615540367752,0.0482714398753948,134.624006404569,0.000406976588184493
-3.37212245429366,0.755612553457219,3160.82010728611,0.0603138462138894,0.000215488736757952,0.0496835580989583,-0.00767919836600283,0.0207761074925526,0.0429653439297542,134.164199813478,0.000316273527926398
-3.33935127613884,0.755864291122409,3122.71781290704,0.049533848327848,-0.00727538596620592,0.035843541324243,-0.0107261648173276,0.0131286950513714,0.0428389749561,135.611856878856,0.000320131349851146
-3.28030281483379,0.755803898495897,3359.23744680217,0.0314401787137145,-0.0228244211364355,0.0223402422182418,-0.0267848882977856,0.00407219205916914,0.0540968804141074,133.965253047164,0.000297598016756723
-3.27762609901516,0.755426621485352,3352.14779654367,0.0290239819573248,-0.0244160420063352,0.0244653949242319,-0.0249428119928526,0.00591647836330404,0.0531242646181854,131.545220745326,0.000298227236219881
-3.30548092920106,0.764706458166657,3354.91937196133,0.0317322246524905,-0.0274624363856921,0.0238513218012242,-0.0261326957176956,-0.00647532171907487,0.0407484787702078,134.642895002821,0.000297980937311841
-3.35348558368122,0.780306913742825,3776.5253436779,0.0240238892892888,-0.0247264702799564,0.0138919699645335,-0.0393079755101509,-0.00467175074744038,0.0160192630575814,131.392937443876,0.000264723571391416
-3.29307906382253,0.748678087588636,3152.3257878469,0.0468284399385065,-0.0128106828069849,0.0354474359250296,-0.0131968341996235,0.0102154277062143,0.066879649603932,134.094524068501,0.000317125494566422
-3.30284937045954,0.76310978709282,3710.85834549127,0.0328565687630874,-0.0251000868511979,0.0232673222840671,-0.0323742540620283,-0.00267725560962917,0.0341626653698649,136.4354302706,0.000269406832621909
-3.26667389435096,0.744637937264802,2876.20584297563,0.0433543451410559,-0.0109135456723623,0.0304742474851394,-0.019381822172757,0.00893680973328861,0.0283548840932872,135.503134207828,0.000347559422083542
-3.36851234707534,0.802562217322067,2684.04966249036,0.00794216443646647,-0.0466399980347727,-0.000511775897161847,-0.0522231381056929,-0.0271931033941389,0.0335685658075378,134.838716417851,0.000372432589970239
-3.42682708791079,0.802924552349985,2707.75516987139,0.024707198003394,-0.0350913563856388,0.0146268057921756,-0.0401532897390271,-0.0117291830898929,0.0346066970109226,133.902820860265,0.000369173268637446
-3.30270742364825,0.769377981462626,4142.92754005587,0.0270270817989372,-0.0312922138168489,0.016968772228377,-0.0370652677173045,-0.00902296688918206,0.0233333594776741,136.15918223687,0.000241316960862332
-3.34121906017974,0.742447573829993,2485.52210788065,0.0643590569523314,0.00341098562504353,0.0544518192287484,-0.00295245997087291,0.0249351807795208,0.0790479629572906,132.729084057357,0.000402168151584357
-3.33853634580644,0.73508622503051,3192.79291765581,0.0666072639425478,0.0112267818854792,0.0548429050745236,0.00758349818677686,0.036006425790153,0.0527675708440362,133.698449250921,0.000313107338447598
