"ID_LogUnit","AGB","MAP","RainSeas","BulkDens","AreaLogUnit"
"MCH005",308.23064314,2866.16666666667,50.1666666666667,1.37,474.43297
"MCH006",308.2559269,2858.75,50,1.37,254.65307
"MCH007",308.276241033333,2852,50,1.37,236.07017
"MCH008",306.621104825,2836,50.1666666666667,1.37,402.62849
"MCH009",307.926436725,2830.5,51,1.37,451.45951
"MCH010",317.1854381,2844.75,50.75,1.37,328.48531
"MCH011",303.0925916,2827.75,51.25,1.37,416.29938
"MCH012",271.829326475,2818,52.2222222222222,1.37,633.94654
"MCH013",293.390530957143,2841.875,51.75,1.37,782.38267
"MCH014",304.94599802,2858.57142857143,51.1428571428571,1.37,571.85656
"MCH015",295.870038528571,2874.4,51.1,1.37,795.41895
"MCH016",301.5785692,2825.75,48,1.29,282.88689
"MCH017",298.469897133333,2842.5,48,1.29,222.11088
"MCH018",307.3193911,2834.25,47.75,1.29,293.12371
"MCH019",305.9826498,2847,48,1.29,240.52398
"MCH020",311.99085685,2843.25,47.75,1.29,340.15113
"MCH021",293.111919,2853,48,1.29,267.87162
"MCH022",305.23774868,2860.16666666667,47.8333333333333,1.29,536.46773
"MCH023",300.78367215,2866.8,48,1.29,494.10512
"MCH024",315.76744324,2846.42857142857,47,1.29,512.49382
"MCH025",298.93285975,2841.25,47,1.29,326.0296
"MCH026",304.226363233333,2825,47,1.29,274.87707
"MCH027",302.9257955,2829.33333333333,47,1.29,246.94441
"MCH028",304.3401594,2822.6,46,1.29,325.82289
"MCH029",301.9673265,2837,46.3333333333333,1.29,429.6395
"PSU001",305.9040311,2745.85714285714,48,1.37,487.92446
"PSU002",301.5865832875,2746,47.8571428571429,1.37,696.83531
"PSU003",300.271252133333,2753.8,47,1.29,408.77266
"PSU004",293.7534884,2759.8,47.8,1.29,507.23863
"PSU005",294.89753245,2766.5,47.25,1.29,628.36121
"PSU006",315.537186983333,2752.5,47,1.37,462.95126
"PSU007",311.3512392,2758.4,45,1.29,352.21485
"PSU008",310.1870224,2744.5,45,1.29,574.07325
"PSU009",317.32797032,2752.4,45,1.29,568.68917
"PSU010",320.27886712,2761.33333333333,45.8333333333333,1.29,504.75689
"PSU011",315.7574394,2729.33333333333,44.8333333333333,1.29,450.12279
"PSU012",315.901248733333,2720.6,45,1.29,810.36537
"PSU013",322.901099025,2739,45.2,1.29,466.70534
"PSU014",316.316906833333,2754.625,45.875,1.29,546.74597
"PSU015",327.16752484,2754.6,46,1.29,500.05556
"PSU016",306.49600335,2756.66666666667,46,1.29,245.96218
"PSU017",303.6690563,2744.75,46,1.29,312.26461
"PSU018",309.66546315,2743,46,1.29,217.58009
"PSU019",314.81668294,2732.83333333333,45.8333333333333,1.29,437.25868
"PSU020",314.651259,2727.33333333333,46,1.29,410.19245
"PSU021",322.87662865,2719.5,46,1.29,285.6771
"PSU022",308.415403716667,2723.25,46.5,1.37,465.12859
"PSU023",304.419885766667,2736.75,46.75,1.37,378.99941
"PSU024",308.05413185,2740.5,47,1.29,248.5689
"PSU025",302.9897774,2747.33333333333,47,1.29,264.98365
"PSU026",312.54899625,2731.25,47.75,1.37,584.6666
"PSU027",301.71933535,2724.4,47.4,1.37,440.95467
"PSU028",300.31103325,2722,47,1.37,373.26719
"PSU029",323.831184614286,2710,44.4285714285714,1.29,624.18135
"PSU030",316.09193,2709.2,43.8,1.29,455.70187
"PSU031",329.152999433333,2714.5,44,1.29,382.543
"PSU032",312.60938108,2720.4,44.2,1.29,360.40886
"PSU033",323.681500575,2738.4,44.4,1.29,414.70319
"PSU034",327.693021,2731.66666666667,44,1.29,264.97427
"PSU035",333.51953355,2722.5,44,1.29,420.58669
"PSU036",324.124804283333,2705,43.2222222222222,1.29,712.62609
"PSU037",321.3457559,2712.4,43,1.29,336.4743
"PSU038",337.625523766667,2722.33333333333,43,1.29,293.48616
"PSU039",319.72711288,2725.66666666667,43.6666666666667,1.29,415.07832
"PSU040",320.70191,2732.5,44,1.29,226.57472
"PSU041",328.24288385,2739.66666666667,44,1.29,312.69195
"PSU042",316.4758657,2752.5,44.5,1.29,350.48082
"PSU043",318.03048502,2743.71428571429,44,1.29,542.0706
"SIN001",309.046332185714,2810.66666666667,48.3333333333333,1.37,665.65924
"SIN002",312.97606118,2819,48,1.37,639.25103
"SIN003",297.007058425,2821,49,1.37,339.28398
"SIN004",312.6160255375,2838.22222222222,48.5555555555556,1.37,698.99439
"SIN005",292.7881359,2827.66666666667,49.3333333333333,1.37,405.18749
"SIN006",309.43358255,2835.66666666667,49.6666666666667,1.37,413.23035
"SIN007",311.780660766667,2850,49,1.37,331.71529
"SIN008",328.3934678,2792,48,1.29,457.92765
"SIN009",337.57679674,2802,47.6,1.29,474.14042
"SIN010",322.5414558,2814,47.4,1.29,389.68131
"SIN011",301.12226106,2824.4,47.6,1.29,551.32659
"SIN012",312.97118862,2812.16666666667,47,1.29,451.77808
"SIN013",333.39088748,2804.83333333333,47.1666666666667,1.29,424.50092
"SIN014",326.05914548,2792.6,47,1.29,465.12208
"SIN015",321.39166765,2793.8,47.4,1.29,429.74396
"SIN016",337.724720533333,2784,47,1.29,319.77913
"SIN017",314.3827387,2783.5,47.5,1.29,288.45757
"SIN018",306.543152575,2777,47.8333333333333,1.29,464.36526
"SIN019",307.245343383333,2811.57142857143,46.8571428571429,1.29,627.73771
"YIY009",295.106929566667,2775,49,1.37,341.44108
"YIY010",318.543546233333,2782.75,49,1.37,359.70806
"YIY011",297.9728741,2781.6,48.8,1.37,312.43962
"YIY012",320.6844932,2789,48.6666666666667,1.37,378.28405
"YIY024",320.13030825,2777.75,50.25,1.37,770.40784
"ACA020",274.375249,2238,45.6666666666667,1.26,285.7867
"ACA027",300.3929303,2273,44.5,1.26,180.85345
"ACA028",285.070697966667,2255.33333333333,45.3333333333333,1.26,235.30277
"ACA029",278.62419765,2281.33333333333,44.3333333333333,1.26,198.95058
"ACA030",283.8818715,2278,44.6666666666667,1.26,242.11144
"ACA035",286.974836233333,2302.25,44,1.26,257.18498
"ACA036",280.197069,2294,44,1.4,219.67285
"ACA037",284.6205415,2304,43.5,1.4,192.23462
"ACA042",298.370809,2345,42,1.4,188.15913
"ACA043",296.71998515,2328.5,43,1.4,145.23293
"ACA044",282.128407766667,2311.33333333333,43.6666666666667,1.4,269.77539
"ACA048",291.155784766667,2331,43,1.4,257.78037
"ACA049",306.285564,2354.5,42,1.4,252.39638
"ACA055",313.8753355,2350.33333333333,42,1.4,213.53829
"AIM014",297.735715825,2493.5,37.5,1.29,266.48659
"AIM016",297.38712115,2493.5,38,1.29,196.33878
"AIM018",278.6290349,2506.6,37,1.29,369.42844
"AIM019",281.92816512,2496.85714285714,37.5714285714286,1.29,460.43998
"AIM022",278.1265937,2522.5,37,1.29,231.93685
"AIM023",284.2580981,2519,37,1.29,267.35346
"AIM024",295.365205766667,2521.75,37,1.29,312.52065
"AIM025",276.458307433333,2516.33333333333,37,1.29,252.45765
"AIM026",304.259445133333,2516,37,1.29,175.0802
"AIM027",307.0497417,2524.33333333333,37,1.29,259.22123
"AIM028",294.5700779,2524.75,37,1.29,350.69196
"AIM029",311.987500425,2530.4,36.8,1.29,330.43075
"AIM030",317.348966566667,2538.25,36.75,1.29,378.15724
"AIM032",312.81617465,2545,36,1.29,217.57409
"AIM033",305.376937333333,2540,36,1.29,324.06558
"AIM034",312.55583752,2537.8,36,1.29,401.59193
"AIM037",297.61324015,2535.66666666667,36,1.29,300.42517
"AIM038",293.9170142,2531,36.3333333333333,1.29,279.38722
"CMG001",249.3401185,2482.66666666667,37,1.4,270.1715
"CMG003",281.70800285,2484,37.3333333333333,1.4,244.38884
"CMG010",285.01487065,2468.75,38,1.4,253.97497
"CMG011",272.889299,2438.66666666667,39,1.4,181.78908
"CMG012",283.6835217,2474,38,1.4,161.37919
"COR002",275.576315133333,2247,46,1.26,360.31736
"COR003",286.7706915,2262.8,45.6,1.26,380.76338
"COR010",285.0876738,2363,42,1.4,190.23099
"COR011",305.112313,2375.66666666667,42,1.4,346.95798
"CRI002",315.159584533333,2418.66666666667,39.6666666666667,1.4,229.89508
"CRI003",294.865842233333,2438.66666666667,39,1.4,254.5742
"CRI004",311.0195499,2435.5,39,1.4,268.6476
"CRI005",286.470186075,2456.6,38.4,1.4,380.4166
"CRI016",303.399653233333,2449,39,1.4,314.22492
"CRI024",324.372308,2397.75,40.5,1.4,213.24593
"CRI025",348.2703537,2392,40.5,1.4,141.11189
"CRI027",319.9419176,2423,40,1.4,323.4449
"CRI028",315.4121547,2407,40,1.4,141.31616
"CRI030",310.563081666667,2446,39.25,1.29,363.66091
"CRI031",337.3000533,2420,40,1.4,393.3191
"CRI034",308.6237189,2439.8,39.4,1.21,296.52726
"CRI036",295.3060362,2469.5,39,1.29,180.96733
"CRI037",293.163076566667,2476,38,1.29,294.01779
"CRI039",312.42622,2453.5,39,1.21,196.22613
"CRI040",314.2387968,2463.6,38.8,1.21,334.51365
"CRI041",304.86416725,2471.5,38,1.21,282.47637
"CRI042",303.93901035,2479,38,1.29,319.76712
"CRI044",301.42959535,2461,39,1.21,263.11589
"CRI045",294.5691625,2461.66666666667,39,1.21,271.23034
"CRI046",311.555883075,2461.5,38.5,1.21,334.71533
"CRI047",295.005886425,2460.16666666667,38.8333333333333,1.21,418.7267
"CRI048",291.2009435,2449.8,39.4,1.21,317.95649
"CRI049",303.21104786,2435.2,39.8,1.21,526.49656
"CRI050",314.305668675,2440.16666666667,39.5,1.21,455.80937
"CRI051",322.438630283333,2424,39.7142857142857,1.21,514.48191
"CRI052",331.2492538375,2415.33333333333,40.3333333333333,1.21,801.20474
"CML010",284.95906375,2610.66666666667,37.3333333333333,1.29,425.53154
"CML011",299.9294032,2605.5,37.1666666666667,1.29,461.97453
"CML012",304.9231843875,2605.5,37.375,1.29,653.94764
"CML013",311.77699695,2612.33333333333,37.6666666666667,1.29,277.86469
"CML014",313.0378754125,2606.9,37,1.29,768.57402
"CML015",311.574424333333,2618.16666666667,38,1.29,382.02118
"CML016",311.6943266625,2613,37.4285714285714,1.29,710.47287
"CML018",317.164081225,2606.6,37,1.29,389.71827
"CML019",308.1124846,2603.5,37,1.29,603.80412
"CML020",279.98520175,2598.25,37,1.29,361.00562
"CML021",286.223031566667,2593.28571428571,37,1.29,616.21797
"CML022",303.232975475,2598.75,37,1.29,320.70325
"CML023",310.042162466667,2588,36.6,1.29,403.55981
"CML024",303.855508,2597.33333333333,37,1.29,380.54456
"CML025",308.25219856,2596.57142857143,37,1.29,631.19899
"CML026",294.1976055,2596.4,36.8,1.29,397.96353
"CML028",292.843684533333,2600.5,37,1.29,279.78885
"CML029",282.704947766667,2599.4,37,1.29,393.63251
"CML030",299.902787116667,2592.85714285714,36.8571428571429,1.29,572.44202
"CML031",293.714183933333,2587.28571428571,36.2857142857143,1.29,636.95968
"CML032",305.10902226,2586,36,1.29,459.42156
"CML033",308.14429315,2589.4,36.4,1.29,337.75994
"CML034",287.0761459,2590,36.6,1.29,360.03168
"CML035",297.250407566667,2581.66666666667,36,1.29,299.87039
"CML036",307.8407485,2589.44444444444,36.8888888888889,1.29,749.10894
"CML037",314.215951075,2592.8,37,1.29,447.93008
"CML038",301.08776685,2594.85714285714,37,1.29,486.9814
"CRK002",298.772364933333,2566.42857142857,37,1.21,493.34996
"CRK003",295.923212833333,2575.75,37,1.21,452.11523
"CRK004",294.230780075,2579.85714285714,38,1.21,472.57516
"CRK005",302.360932566667,2584.66666666667,37.8333333333333,1.29,390.47501
"CRK006",299.86810226,2584.75,37.25,1.29,381.49227
"CRK007",308.347504033333,2580.5,37,1.29,400.97833
"CRK008",309.0121005,2575.4,37,1.29,348.54213
"CRK009",293.574153,2576.75,37,1.29,387.52243
"CRK014",317.55420608,2586.85714285714,37,1.29,526.25347
"CRK015",302.063580783333,2586.16666666667,37,1.29,535.16432
"CRK016",300.34122374,2591.5,37.125,1.29,663.96397
"CRK017",301.648065633333,2594.25,37.25,1.29,587.17453
"CRK018",309.410050333333,2597,37.625,1.29,572.41731
"CRK019",344.940713566667,2595.2,37.8,1.29,443.6562
"CRK020",297.461749775,2587.2,38,1.21,419.01009
"CRK021",297.348893883333,2590.16666666667,38,1.21,477.42742
"CRK022",308.60593192,2598.2,38,1.29,434.6749
"CRK023",314.85592442,2600.83333333333,38.3333333333333,1.29,655.76893
"CRK024",306.8514979,2592,38.2857142857143,1.21,553.33363
"CRK025",306.206635183333,2600.14285714286,38.8571428571429,1.21,501.52909
"CRK026",293.424387283333,2606,39,1.21,526.04564
"CRK027",288.09361765,2607.75,39,1.21,298.62158
"CRK028",285.17402752,2613.16666666667,39,1.21,517.04206
"CRK029",311.619543266667,2611,38.7,1.29,830.40352
"CRK030",306.28125834,2604.16666666667,38,1.29,494.89475
"CRK031",309.3753230875,2612.375,38.25,1.29,782.43938
"CRK032",289.66995424,2617.4,39,1.29,534.26203
"CRK033",311.249167,2620,39,1.29,466.68718
"CRK034",316.2144241,2616,38.2222222222222,1.29,595.83926
"CRK035",304.17338682,2613.5,38,1.29,367.7829
"CRK036",317.45524005,2609.14285714286,38,1.29,518.09582
"CRK037",307.29083122,2604.4,37.6,1.29,528.71936
"CRK038",308.828948183333,2604.28571428571,38,1.29,626.50364
"CRK039",304.200208825,2602,37.6,1.29,497.14549
"CRK040",292.195589525,2600.33333333333,37.3333333333333,1.29,484.67426
"CRK041",293.26293672,2594.25,37,1.29,383.55109
"CRK042",282.046077233333,2589.2,37,1.29,433.71934
"CRK043",303.0066588,2597.4,37,1.29,416.21231
"CRK044",304.087876066667,2601.85714285714,37.2857142857143,1.29,503.90062
"CRK045",313.3327892,2610.75,38,1.29,355.36196
"CRK046",321.64453354,2612.83333333333,38,1.29,551.23648
"CRK047",317.072220333333,2620.4,38,1.29,305.18006
"CRK048",308.263145142857,2621,38,1.29,586.10521
"CRK049",309.762223325,2615.2,38,1.29,443.39669
"CRK050",314.28019905,2617.125,38,1.29,684.76409
"CRL006",316.35961418,2598,39.8,1.21,439.09475
"CRL009",318.88137655,2606.14285714286,39.8571428571429,1.21,547.74736
"CRL010",307.65980326,2602.6,39.2,1.21,410.702
"CRL011",293.6104186,2595.66666666667,39,1.21,315.86934
"CRL012",311.998648,2592.75,39,1.21,351.87818
"CRL013",305.7554573875,2588.75,39,1.21,664.83276
"CRL014",300.40907494,2584,39,1.21,358.47404
"CRL015",302.345667666667,2585,38.25,1.21,453.76014
"CRL016",301.5568314,2581.83333333333,38,1.21,556.71697
"CRL017",301.130991725,2574.42857142857,38.1428571428571,1.21,493.46042
"CRL018",317.470599833333,2572.16666666667,38.5,1.21,514.40342
"CRL019",319.67074574,2566.5,38,1.21,477.91206
"CRL020",296.187420325,2573.83333333333,37.8333333333333,1.21,516.17718
"CRL021",295.179341033333,2569.33333333333,38,1.21,344.49519
"CRL022",307.531056866667,2559.25,38,1.21,343.52939
"CRL023",301.278776383333,2564.5,37.25,1.21,483.24184
"CRL024",310.118936666667,2556.83333333333,38,1.21,414.667
"DAR014",325.7598809,2483.5,45,1.21,333.52734
"DAR015",328.012381,2497.5,45,1.21,305.4919
"DAR016",315.2499606,2512,44.5,1.21,324.28464
"GEN008",321.1692063,2546.33333333333,42,1.21,227.28028
"GEN009",314.117773233333,2556.5,41,1.21,229.74495
"GEN010",331.966743,2558.75,41.5,1.21,270.05038
"GEN016",318.951998866667,2573.5,41,1.21,459.82558
"GEN021",325.127845,2584.33333333333,40,1.21,244.58711
"MAM006",272.11628935,2482,48.75,1.37,331.34751
"MAM010",261.6122333,2522.66666666667,49.6666666666667,1.37,168.57988
"ORG031",258.2026787,2437,48,1.37,258.93485
"ORG034",318.558946,2485,45,1.21,192.96111
"PLA016",335.474271466667,2530.2,40.2,1.21,337.84174
"PLA025",318.136915,2543.66666666667,42,1.21,271.6222
"PLA026",324.710938133333,2546.66666666667,41,1.21,249.95492
"PLA031",338.658527366667,2551.5,39.75,1.21,343.01203
"SAB022",297.64219365,2529,38,1.21,415.6479
"SAB025",294.4682251,2543,38.5,1.21,350.21973
"MBA003",315.595756433333,3618,45,1.43,217.48416
"MBA004",312.5788625,3627.5,45,1.43,188.37877
"MBA005",318.12544115,3644.66666666667,45,1.43,291.18395
"MBA006",328.3393838,3656.5,44.5,1.43,296.34009
"MBA007",299.7636458,3641.6,45,1.43,375.58629
"MBA009",303.98985125,3650.5,45,1.43,314.95118
"MBA010",310.613647333333,3659.33333333333,45,1.43,328.0105
"MBA012",314.588208466667,3672.66666666667,44.3333333333333,1.43,303.46387
"MBA014",313.5738393,3688.66666666667,44,1.43,239.8631
"MBA015",299.233156,3678.4,44,1.43,290.42963
"MBA016",302.485798566667,3667.5,45,1.43,249.7033
"MBA017",324.332134433333,3687.2,44,1.43,314.95873
"MBA018",311.38231235,3669,44,1.43,465.99098
"MBA019",324.765064333333,3682,44,1.43,269.79126
"NAN004",314.3886923,3459.5,47.5,1.29,170.79824
"NAN005",320.5008342,3474.5,47,1.29,167.45618
"NAN006",304.9237063,3474,47,1.29,120.88021
"NAN007",311.7844387,3463.66666666667,48,1.29,193.75175
"NAN008",310.6071617,3448,48,1.29,143.61163
"NAN012",310.5947515,3440,48,1.29,153.51769
"NAN013",322.2134113,3446.5,48,1.29,172.47922
"NAN014",316.0214043,3454,48,1.29,173.08267
"NAN015",316.6108383,3470,48,1.29,161.33467
"NAN016",332.389346333333,3489,47,1.29,249.13483
"NAN017",311.12962,3492,47,1.29,101.53892
"NAN018",305.4177813,3490,47,1.29,190.2879
"NAN019",328.2927058,3485.33333333333,47.6666666666667,1.29,188.28296
"NAN020",311.9702897,3479.5,48,1.29,126.75412
"NAN021",319.539839,3468,48,1.29,190.1935
"NAN022",308.449482,3465,48,1.29,196.4497
"NAN023",312.61974065,3446,48,1.29,183.01518
"NAN024",335.226837,3451.5,48,1.29,218.98634
"NAN030",303.858890333333,3473.5,48.1666666666667,1.29,348.50328
"NAN031",311.80070415,3485,48,1.29,196.29861
"NAN032",312.320036,3499,48,1.29,191.7364
"NAN033",326.65752115,3518.5,47.75,1.29,380.99426
"NAN034",304.9483492,3587.33333333333,46.6666666666667,1.29,279.37366
"NAN035",316.08530385,3502,48,1.29,150.19018
"NAN036",317.9041051,3486,48,1.29,187.95242
"NAN037",327.5650835,3504.75,47.25,1.29,197.30649
"NAN038",320.985034566667,3514,47,1.29,255.3117
"NAN039",322.087911425,3513.66666666667,47,1.29,194.70683
"NAN040",316.518710133333,3510,47,1.29,148.98117
"NAN041",320.4690367,3503,47,1.29,127.25425
"NAN042",337.564255233333,3534.5,47,1.29,220.78225
"NAN043",340.2860077,3526,47,1.29,162.55215
"NAN047",334.81879885,3544,47,1.29,215.88441
"NAN048",331.9164771,3567.66666666667,46.3333333333333,1.29,191.47654
"NAN049",331.3112648,3560.33333333333,46.6666666666667,1.29,292.80589
"NAN050",313.122065,3571.5,46.5,1.29,178.01448
"NAN051",302.103453,3576.33333333333,47,1.29,189.42357
"NAN052",304.6682222,3585,46,1.29,162.83642
"NAN053",307.4332027,3598,46,1.29,148.4872
"NAN054",328.5513243,3595,46,1.29,120.58266
"NAN055",332.24748615,3613.5,46,1.29,187.07391
"NAN056",308.480920666667,3611.5,46,1.29,181.65091
"NAN057",298.293307,3607,46,1.29,129.2144
"NAN058",301.2727298,3594.5,46,1.29,168.43358
"NAN059",293.8871695,3575.33333333333,47,1.29,176.25273
"NAN061",326.9229795,3555,47,1.29,234.57689
"NAN062",318.071923,3563,47,1.29,265.00427
"NAN066",292.3566463,3600,46.5,1.29,167.52206
"NAN067",290.009271425,3619.66666666667,46,1.29,270.92721
"NAN070",320.30101,3632,46,1.29,208.39335
"NAN071",302.802235475,3632,45.6666666666667,1.29,247.58039
"NAN072",303.8431917,3610.5,46,1.29,181.88946
"NAN073",290.1805727,3598,46,1.29,133.56079
"NAS001",302.82262515,3507.5,47,1.43,408.2488
"NAS002",311.09803534,3519.66666666667,47,1.43,401.17144
"NAS003",302.0222903,3532,46.6666666666667,1.43,390.02489
"NAS004",323.912080175,3508.57142857143,47,1.29,511.11777
"NAS005",325.783091425,3534.85714285714,46.8571428571429,1.29,483.08993
"NAS006",323.208126075,3552.6,46,1.29,390.84581
"NAS007",327.150476566667,3565.33333333333,46,1.29,330.69405
"NAS008",322.268660133333,3581,46,1.29,394.3378
"NAS009",331.79770665,3529.5,47,1.29,392.07542
"NAS010",326.07354586,3555.16666666667,46.5,1.29,392.46461
"NAS011",348.707845075,3569.75,46,1.29,371.18546
"NAS012",345.290077675,3600.4,46,1.29,439.04845
"NAS013",322.66558695,3609,45.5,1.29,483.61726
"NAS014",316.06597985,3601.85714285714,45.7142857142857,1.43,481.94906
"NAS015",344.61043902,3593.83333333333,46,1.29,447.22534
"NAS016",346.696447233333,3624.66666666667,45,1.29,235.90566
"NAS017",335.994160866667,3629,45,1.29,287.72363
"NAS018",325.17921505,3635.8,45,1.29,480.64435
"NAS019",326.9803298,3636.33333333333,44.6666666666667,1.29,330.39664
"NAS020",308.35923585,3636.4,45,1.43,494.48161
"NAS021",312.938303975,3638.28571428571,45,1.43,642.18492
"BLA034",273.467872233333,2556.66666666667,35,1.4,242.72824
"CMA005",319.7338184,2571.4,35.4,1.29,474.33696
"CMA006",312.760985383333,2570,35.7142857142857,1.29,504.22642
"CMA007",308.02047172,2571.33333333333,35.6666666666667,1.29,399.98825
"CMA008",317.23903706,2570.28571428571,35.2857142857143,1.29,500.88872
"CMA009",308.816948283333,2571.33333333333,35.4444444444444,1.29,615.72886
"CMA010",316.403750333333,2572.5,35.75,1.29,514.89821
"CMA011",309.6365215,2572.57142857143,36,1.29,549.0331
"CMA012",311.157090325,2575.25,36,1.29,394.65302
"CMA013",324.906607371429,2571.5,35.75,1.29,454.33032
"CMA014",320.44631125,2574.16666666667,36,1.29,428.72773
"CMA015",325.5309175,2574.625,36,1.29,578.21229
"CMA016",335.4166313,2570.66666666667,35.8333333333333,1.29,541.08376
"CMA017",331.43911254,2568.33333333333,35.6666666666667,1.29,444.72388
"CMA018",314.17819924,2567.875,35.75,1.29,653.69611
"CMA019",317.1331447,2568,36,1.29,289.0873
"CMA023",307.7612362,2558.83333333333,35.8333333333333,1.29,526.73475
"CMA025",313.6348545,2564.14285714286,36,1.29,493.631
"CMO001",289.6804625,2556,36,1.29,235.78129
"CMO002",313.5994318,2554.33333333333,35.3333333333333,1.29,269.00929
"CMO003",297.2068852,2553.33333333333,35.6666666666667,1.29,295.07818
"CMO004",306.959299825,2551.83333333333,35.5,1.29,482.22579
"CMO005",304.938516025,2546.71428571429,35.7142857142857,1.29,426.31879
"CMO006",294.18458565,2549.33333333333,36,1.29,313.80497
